Entry,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q9H0U3,0,0,0,0.416666667,0.416666667,0,0.166666667,0,Opisthokonta,12,1,1.028183859,3.333333333,1.341269841,FALSE
Q9H0U6,0,0,0.307692308,0.076923077,0.384615385,0.230769231,0,0,Opisthokonta,13,0,1.265856752,3.58974359,0.527777778,FALSE
Q9H0U9,0,0,0,0.375,0,0,0,0.625,Mammalia,8,4,0.661563238,7.378787879,12.73333333,FALSE
Q9H0V1,0,0,0,0,0,0.846153846,0.153846154,0,Eumetazoa,13,0,0.429323022,1.333333333,-0.206349206,FALSE
Q9H0V9,0,0,0,0.818181818,0.090909091,0,0.090909091,0,Eukaryota,11,2,0.600166073,3.076923077,2,FALSE
Q9H0W5,0,0,0,0,0.090909091,0,0.090909091,0.818181818,Mammalia,11,1,0.600166073,3.954545455,-0.511111111,FALSE
Q9H0W7,0,0,0,0,0,0.5,0.083333333,0.416666667,Eumetazoa,12,1,0.918427785,4.564102564,2.543650794,FALSE
Q9H0W8,0,0,0,0.846153846,0,0.076923077,0.076923077,0,Eukaryota,13,0,0.53596105,1.743589744,-0.063492063,FALSE
Q9H0W9,0,0,0,0,1,0,0,0,Opisthokonta,13,0,0,0,0,FALSE
Q9H0X4,0,0,0,0,0,0.666666667,0.333333333,0,Eumetazoa,12,1,0.636514168,1.846153846,-0.182539683,FALSE
Q9H0X6,0,0,0,0,0,0.083333333,0.916666667,0,Vertebrata,12,1,0.286835983,1.153846154,0.027777778,FALSE
Q9H0X9,0,0,0,0.545454545,0.181818182,0,0.272727273,0,Eukaryota,11,1,0.994923633,4.818181818,1.744444444,FALSE
Q9H0Y0,0,0,0,0.615384615,0.307692308,0.076923077,0,0,Eukaryota,13,0,0.858740913,1.871794872,0.01984127,FALSE
Q9H0Z9,0,0,0.571428571,0.142857143,0,0,0.285714286,0,Euk+Bac,7,6,0.955699891,5.179487179,2.80952381,FALSE
Q9H106,0,0,0,0,0,0,1,0,Vertebrata,5,7,0,2.242424242,0.811111111,FALSE
Q9H112,0,0,0,0,0,0.444444444,0,0.555555556,Mammalia,9,3,0.686961577,5.606060606,6,FALSE
Q9H114,0,0,0,0,0,0.444444444,0.111111111,0.444444444,Mammalia,9,3,0.964962923,5.681818182,4.611111111,FALSE
Q9H115,0,0,0,0.9,0,0,0.1,0,Eukaryota,10,3,0.325082973,3.461538462,2.25,FALSE
Q9H116,0,0,0,0,0.666666667,0.333333333,0,0,Opisthokonta,3,10,0.636514168,3.384615385,1.694444444,FALSE
Q9H147,0,0,0,0,0,0.923076923,0.076923077,0,Eumetazoa,13,0,0.271189373,1,0.30952381,FALSE
Q9H156,0,0,0,0,0,0.272727273,0.727272727,0,Vertebrata,11,2,0.585952618,3.846153846,1.261904762,FALSE
Q9H158,0,0,0,0,0,0.8,0.2,0,Eumetazoa,5,0,0.500402424,1.8,3.25,FALSE
Q9H159,0,0,0,0,0,0.5,0.5,0,Eumetazoa,4,8,0.693147181,3.606060606,2.333333333,FALSE
Q9H160,0,0,0,0.75,0.125,0,0.125,0,Eukaryota,8,5,0.73562194,4.230769231,2.182539683,FALSE
Q9H161,0,0,0,0.5,0,0.2,0.3,0,Eukaryota,10,3,1.029653014,4.153846154,3.329365079,FALSE
Q9H165,0,0,0,0,0,0.727272727,0.272727273,0,Eumetazoa,11,2,0.585952618,1.846153846,0.488095238,FALSE
Q9H169,0,0,0,0,0,0.583333333,0.416666667,0,Eumetazoa,12,1,0.679193266,2.538461538,1.825396825,FALSE
Q9H171,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0,0,FALSE
Q9H172,0.083333333,0,0.333333333,0.166666667,0.166666667,0.166666667,0.083333333,0,Euk+Bac,12,1,1.676234939,4.564102564,2.285714286,FALSE
Q9H173,0,0,0,0.818181818,0.181818182,0,0,0,Eukaryota,11,2,0.474139313,2.051282051,-0.111111111,FALSE
Q9H175,0,0,0,0,0,0.615384615,0.384615385,0,Eumetazoa,13,0,0.666278442,2.076923077,1.123015873,FALSE
Q9H190,0,0,0,0,0.777777778,0,0,0.222222222,Opisthokonta,9,4,0.529706199,4.846153846,9,FALSE
Q9H1A3,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0,0,FALSE
Q9H1A4,0,0,0,0.916666667,0,0.083333333,0,0,Eukaryota,12,1,0.286835983,1.282051282,0.05952381,FALSE
Q9H1B4,0,0,0,0.142857143,0.714285714,0,0,0.142857143,Opisthokonta,7,4,0.79631164,6.072727273,7.490740741,FALSE
Q9H1B5,0,0,0.25,0.416666667,0.083333333,0.166666667,0.083333333,0,Eukaryota,12,1,1.424129917,4.076923077,1.69047619,FALSE
Q9H1B7,0,0,0,0,0,0.615384615,0.307692308,0.076923077,Eumetazoa,13,0,0.858740913,2.692307692,0.873015873,FALSE
Q9H1C0,0,0,0,0,0,0.083333333,0.916666667,0,Vertebrata,12,1,0.286835983,1.256410256,-0.03968254,FALSE
Q9H1C3,0,0,0.416666667,0.416666667,0,0,0.166666667,0,Euk+Bac,12,1,1.028183859,3.794871795,1.115079365,TRUE
Q9H1C4,0,0,0,0.1,0,0.4,0.5,0,Vertebrata,10,1,0.943348392,3.054545455,0.76,FALSE
Q9H1C7,0,0,0,0.090909091,0.363636364,0,0.545454545,0,Vertebrata,11,0,0.916464886,4.072727273,-0.673333333,FALSE
Q9H1D0,0,0,0,0,0.2,0.8,0,0,Eumetazoa,5,8,0.500402424,3.358974359,1.337301587,FALSE
Q9H1D9,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.153846154,0.027777778,FALSE
Q9H1E1,0,0,0,0,0,0,0.555555556,0.444444444,Vertebrata,9,3,0.686961577,3.621212121,4.133333333,FALSE
Q9H1E3,0,0,0,0,0,0.181818182,0.818181818,0,Vertebrata,11,1,0.474139313,1.96969697,0.8,FALSE
Q9H1E5,0,0,0,0.1,0,0.5,0.4,0,Eumetazoa,10,2,0.943348392,4.136363636,3,FALSE
Q9H1F0,0,0,0,0,0,0.090909091,0,0.909090909,Mammalia,11,1,0.304636097,1.666666667,0,FALSE
Q9H1H1,0,0,0,0,0,0.5,0,0.5,Mammalia,10,2,0.693147181,4.712121212,2.466666667,FALSE
Q9H1H9,0,0,0,1,0,0,0,0,Eukaryota,5,8,0,3.769230769,1.273809524,FALSE
Q9H1I8,0,0,0,0.923076923,0,0.076923077,0,0,Eukaryota,13,0,0.271189373,0.846153846,0.075396825,FALSE
Q9H1J1,0,0,0,0.615384615,0.153846154,0,0.230769231,0,Eukaryota,13,0,0.925129084,3.333333333,2.888888889,FALSE
Q9H1J5,0,0,0,0,0,0.636363636,0.363636364,0,Eumetazoa,11,2,0.655481774,2.256410256,2.075396825,FALSE
Q9H1J7,0,0,0,0,0,0.75,0.25,0,Eumetazoa,12,1,0.562335145,1.692307692,0.976190476,FALSE
Q9H1K0,0,0,0,0.083333333,0.75,0.166666667,0,0,Opisthokonta,12,1,0.721463687,1.692307692,0.666666667,FALSE
Q9H1K1,1,0,0,0,0,0,0,0,Cellular_organisms,13,0,0,0,0,FALSE
Q9H1K4,0,0,0,0.545454545,0.090909091,0.181818182,0.181818182,0,Eukaryota,11,2,1.168518406,4.358974359,2.472222222,FALSE
Q9H1K6,0,0,0,0.083333333,0.333333333,0.333333333,0.25,0,Opisthokonta,12,1,1.286057337,3.512820513,0.694444444,FALSE
Q9H1L0,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0,0,FALSE
Q9H1M0,0,0,0,0.363636364,0.272727273,0.181818182,0,0.181818182,Eukaryota,11,0,1.342113179,6.254545455,4.353333333,FALSE
Q9H1M3,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
Q9H1M4,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0.772727273,-0.111111111,FALSE
Q9H1N7,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0.461538462,0.083333333,FALSE
Q9H1P3,0,0,0,0.714285714,0.142857143,0,0.142857143,0,Eukaryota,7,5,0.79631164,3.863636364,2.133333333,FALSE
Q9H1P6,0,0,0,0,0,1,0,0,Eumetazoa,13,0,0,1.205128205,-0.031746032,FALSE
Q9H1Q7,0,0,0,0,0,0.75,0,0.25,Eumetazoa,12,1,0.562335145,4.153846154,4,FALSE
Q9H1R2,0,0,0.142857143,0.428571429,0,0.142857143,0,0.285714286,Eukaryota,7,6,1.277034259,8.102564103,0.80952381,FALSE
Q9H1R3,0,0,0.25,0.75,0,0,0,0,Eukaryota,4,8,0.562335145,6.287878788,4.133333333,FALSE
Q9H1U4,0,0,0,0.666666667,0,0,0,0.333333333,Eukaryota,3,9,0.636514168,5.272727273,-0.233333333,FALSE
Q9H1U9,0,0,0,0.083333333,0,0.666666667,0.083333333,0.166666667,Eumetazoa,12,1,0.983087759,4.025641026,1.492063492,FALSE
Q9H1V8,0.181818182,0.090909091,0.090909091,0,0,0.272727273,0.363636364,0,Vertebrata,11,2,1.468139939,5.307692308,1.345238095,FALSE
Q9H1X1,0,0,0,1,0,0,0,0,Eukaryota,9,4,0,1.307692308,0.416666667,FALSE
Q9H1X3,0,0,0.75,0.25,0,0,0,0,Euk+Bac,4,9,0.562335145,1.769230769,0.396825397,FALSE
Q9H1Y0,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.307692308,0.055555556,FALSE
Q9H1Y3,0,0,0,0,0,0.8,0.2,0,Eumetazoa,10,3,0.500402424,1.794871795,1.630952381,FALSE
Q9H1Z4,0,0,0,1,0,0,0,0,Eukaryota,11,2,0,1.102564103,0.138888889,FALSE
Q9H1Z8,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0.153846154,0.027777778,FALSE
Q9H1Z9,0,0,0,0.083333333,0,0.166666667,0.75,0,Vertebrata,12,1,0.721463687,3,-0.103174603,FALSE
Q9H201,0.090909091,0,0,0.545454545,0,0,0.181818182,0.181818182,Eukaryota,11,2,1.168518406,6.102564103,2.76984127,FALSE
Q9H204,0,0,0,0,0,0.909090909,0.090909091,0,Eumetazoa,11,2,0.304636097,2.051282051,-0.162698413,FALSE
Q9H205,0,0,0,0,0,0.2,0.4,0.4,Mammalia,5,7,1.054920168,2.803030303,1.533333333,FALSE
Q9H207,0,0,0,0,0,0.142857143,0.571428571,0.285714286,Vertebrata,7,5,0.955699891,3.651515152,1.133333333,FALSE
Q9H208,0,0,0,0,0,0,1,0,Vertebrata,4,4,0,2.678571429,-0.020833333,FALSE
Q9H209,0,0,0,0,0,0.166666667,0.5,0.333333333,Vertebrata,6,6,1.011404265,2.545454545,0.877777778,FALSE
Q9H210,0,0,0,0,0,0,0.666666667,0.333333333,Vertebrata,6,6,0.636514168,2.393939394,2.066666667,FALSE
Q9H211,0,0,0,0.1,0.2,0.7,0,0,Eumetazoa,10,1,0.801818553,2,0.733333333,FALSE
Q9H213,0,0,0,0.25,0,0.375,0.125,0.25,Eumetazoa,8,5,1.320888343,5.743589744,5.198412698,FALSE
Q9H221,0.076923077,0,0.153846154,0.307692308,0.076923077,0.153846154,0.230769231,0,Eukaryota,13,0,1.671595278,4.923076923,0.321428571,FALSE
Q9H222,0.153846154,0,0.230769231,0.307692308,0.076923077,0.076923077,0.153846154,0,Eukaryota,13,0,1.671595278,4.487179487,0.234126984,FALSE
Q9H223,0,0,0,0.727272727,0,0,0.272727273,0,Eukaryota,11,2,0.585952618,3.58974359,2.23015873,FALSE
Q9H227,0.1,0,0.8,0.1,0,0,0,0,Euk+Bac,10,3,0.63903186,2.974358974,0.623015873,TRUE
Q9H228,0,0,0,0,0,0.6,0,0.4,Eumetazoa,5,7,0.673011667,3.909090909,1.666666667,FALSE
Q9H237,0,0,0,0.222222222,0,0.777777778,0,0,Eumetazoa,9,4,0.529706199,1.692307692,0.357142857,FALSE
Q9H239,0,0,0,0.428571429,0,0,0.571428571,0,Vertebrata,7,5,0.682908105,4.46969697,2.755555556,FALSE
Q9H244,0,0,0,0,0,1,0,0,Eumetazoa,2,11,0,0.846153846,0.023809524,FALSE
Q9H246,0,0,0,0,0,0.538461538,0.461538462,0,Eumetazoa,13,0,0.690185676,1.384615385,-0.214285714,FALSE
Q9H251,0,0,0.25,0,0,0.666666667,0.083333333,0,Eumetazoa,12,0,0.823959217,4.212121212,-0.344444444,FALSE
Q9H252,0,0,0,0.8,0,0.1,0.1,0,Eukaryota,10,2,0.63903186,4.045454545,2.1,FALSE
Q9H254,0,0,0,0.5,0.5,0,0,0,Opisthokonta,4,8,0.693147181,3.909090909,3.866666667,FALSE
Q9H255,0,0,0,0,0,0.142857143,0.571428571,0.285714286,Vertebrata,7,6,0.955699891,2.358974359,1.75,FALSE
Q9H257,0,0,0,0,0,0.666666667,0.333333333,0,Eumetazoa,12,1,0.636514168,3.076923077,0.142857143,FALSE
Q9H267,0,0,0,0.857142857,0,0.142857143,0,0,Eukaryota,7,6,0.410116318,3.230769231,3.369047619,FALSE
Q9H269,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.461538462,-0.071428571,FALSE
Q9H270,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.282051282,-0.043650794,FALSE
Q9H293,0,0,0,0,0,0.636363636,0,0.363636364,Eumetazoa,11,1,0.655481774,3.227272727,0.844444444,FALSE
Q9H295,0,0,0,0,0,0.090909091,0.909090909,0,Vertebrata,11,2,0.304636097,1.153846154,0.285714286,FALSE
Q9H299,0,0,0,0.272727273,0.545454545,0,0.181818182,0,Opisthokonta,11,2,0.994923633,2.692307692,1.44047619,FALSE
Q9H2A2,0,0,1,0,0,0,0,0,Euk+Bac,11,2,0,0.743589744,-0.063492063,TRUE
Q9H2A3,0,0,0,0,0,0.818181818,0.181818182,0,Eumetazoa,11,2,0.474139313,2.435897436,1.78968254,FALSE
Q9H2A7,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0.96969697,0.066666667,FALSE
Q9H2A9,0,0,0,0.083333333,0,0.5,0.416666667,0,Eumetazoa,12,1,0.918427785,3.743589744,1.380952381,FALSE
Q9H2B2,0,0,0,0.8,0,0,0.2,0,Eukaryota,5,8,0.500402424,3.923076923,1.456349206,FALSE
Q9H2B4,0.5,0,0.25,0,0,0.125,0.125,0,Cellular_organisms,8,5,1.213007566,6.205128205,4.611111111,FALSE
Q9H2C0,0,0,0,0.230769231,0,0.769230769,0,0,Eumetazoa,13,0,0.540204142,2.717948718,0.507936508,FALSE
Q9H2C1,0,0,0,0,0,0.636363636,0.363636364,0,Eumetazoa,11,2,0.655481774,3.333333333,1.805555556,FALSE
Q9H2C2,0,0,0,0.846153846,0.076923077,0.076923077,0,0,Eukaryota,13,0,0.53596105,1.487179487,-0.075396825,FALSE
Q9H2C5,0,0,0,0,0,0,1,0,Vertebrata,4,8,0,3.378787879,1.122222222,FALSE
Q9H2C8,0,0,0,0,0,0.5,0.5,0,Eumetazoa,4,8,0.693147181,2.787878788,-0.144444444,FALSE
Q9H2D1,0,0,0,0.888888889,0.111111111,0,0,0,Eukaryota,9,4,0.348832096,1.256410256,-0.194444444,FALSE
Q9H2D6,0,0,0,0,0,0.75,0.083333333,0.166666667,Eumetazoa,12,1,0.721463687,4.179487179,0.178571429,FALSE
Q9H2E6,0,0,0,0,0,0.5,0.5,0,Eumetazoa,6,7,0.693147181,1.923076923,2.178571429,FALSE
Q9H2F3,0.25,0,0.75,0,0,0,0,0,Euk+Bac,4,9,0.562335145,5.153846154,3.226190476,FALSE
Q9H2F5,0,0,0,0.692307692,0,0.230769231,0.076923077,0,Eukaryota,13,0,0.790267968,3,0.722222222,FALSE
Q9H2F9,0,0,0,0,0,0,0.272727273,0.727272727,Mammalia,11,1,0.585952618,3.696969697,1.4,FALSE
Q9H2G2,0,0,1,0,0,0,0,0,Euk+Bac,3,10,0,4.307692308,2.273809524,FALSE
Q9H2G4,0,0,0,0.375,0,0,0,0.625,Mammalia,8,5,0.661563238,7.282051282,5.424603175,FALSE
Q9H2G9,0,0,0,0,0.083333333,0.916666667,0,0,Eumetazoa,12,1,0.286835983,1.487179487,0.027777778,FALSE
Q9H2H0,0,0,0,0,0,0.384615385,0.538461538,0.076923077,Vertebrata,13,0,0.898137003,1.743589744,0.03968254,FALSE
Q9H2H8,0.285714286,0,0.714285714,0,0,0,0,0,Euk+Bac,7,6,0.598269589,1.538461538,0.226190476,FALSE
Q9H2H9,0,0,0,0.909090909,0,0,0.090909091,0,Eukaryota,11,2,0.304636097,3.564102564,0.78968254,FALSE
Q9H2I8,0,0,0,1,0,0,0,0,Eukaryota,11,2,0,0.564102564,-0.087301587,FALSE
Q9H2J1,0,0,0,0,0,0,0.090909091,0.909090909,Mammalia,11,1,0.304636097,2.696969697,0.666666667,FALSE
Q9H2J4,0,0,0,0.833333333,0.083333333,0.083333333,0,0,Eukaryota,12,1,0.566085739,1.41025641,0.349206349,FALSE
Q9H2J7,0.166666667,0.083333333,0,0.083333333,0,0.5,0.166666667,0,Eumetazoa,12,1,1.357977855,4.794871795,0.650793651,FALSE
Q9H2K0,0,0,0.5,0,0.083333333,0.083333333,0.333333333,0,Euk+Bac,12,0,1.126928795,6.075757576,-1.022222222,FALSE
Q9H2K2,0,0,0,1,0,0,0,0,Eukaryota,3,9,0,6.166666667,4.888888889,FALSE
Q9H2K8,0,0,0.333333333,0.666666667,0,0,0,0,Eukaryota,3,10,0.636514168,5.358974359,4.329365079,FALSE
Q9H2L4,0,0,0,0,0,1,0,0,Eumetazoa,13,0,0,0,0,FALSE
Q9H2L5,0,0,0,0,0.090909091,0.636363636,0.272727273,0,Eumetazoa,11,2,0.859967281,1.692307692,0.047619048,FALSE
Q9H2M3,0.2,0,0.8,0,0,0,0,0,Euk+Bac,5,7,0.500402424,7.893939394,3.533333333,FALSE
Q9H2M9,0,0,0,0.692307692,0,0.307692308,0,0,Eukaryota,13,0,0.61724177,2.820512821,-0.23015873,FALSE
Q9H2P0,0,0,0,0,0,0.076923077,0.923076923,0,Vertebrata,13,0,0.271189373,0.461538462,-0.071428571,FALSE
Q9H2P9,0,1,0,0,0,0,0,0,Euk_Archaea,12,1,0,0.153846154,-0.023809524,FALSE
Q9H2Q1,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0,0,FALSE
Q9H2R5,0,0,0.142857143,0.285714286,0.142857143,0,0,0.428571429,Mammalia,7,5,1.277034259,7.348484848,2.044444444,FALSE
Q9H2S1,0,0,0,0.5,0.5,0,0,0,Opisthokonta,12,1,0.693147181,1.102564103,0.242063492,FALSE
Q9H2S5,0,0,0,0,0,0,1,0,Vertebrata,2,4,0,6.066666667,3.8,FALSE
Q9H2S6,0,0,0,0,0,0.384615385,0.615384615,0,Vertebrata,13,0,0.666278442,1.282051282,-0.146825397,FALSE
Q9H2S9,0,0,0,0,0.666666667,0,0.333333333,0,Opisthokonta,3,10,0.636514168,3.153846154,-0.384920635,FALSE
Q9H2T7,0,0,0,0.9,0,0,0,0.1,Eukaryota,10,3,0.325082973,5.538461538,5.333333333,FALSE
Q9H2U1,0,0,0.083333333,0.916666667,0,0,0,0,Eukaryota,12,1,0.286835983,1.102564103,0.242063492,FALSE
Q9H2U2,0.5,0,0.125,0.25,0,0,0.125,0,Cellular_organisms,8,5,1.213007566,4.743589744,2.257936508,FALSE
Q9H2U9,0,0,0,0,0.375,0,0,0.625,Mammalia,8,3,0.661563238,4.363636364,4.92,FALSE
Q9H2V7,0.090909091,0,0.454545455,0.181818182,0.181818182,0,0.090909091,0,Euk+Bac,11,2,1.414279065,4.512820513,-0.44047619,FALSE
Q9H2W1,0,0,0,0,0,0.222222222,0,0.777777778,Mammalia,9,3,0.529706199,4.545454545,2.222222222,FALSE
Q9H2W2,0,0,0,0.285714286,0.142857143,0.571428571,0,0,Eumetazoa,7,6,0.955699891,4.948717949,2.69047619,FALSE
Q9H2W6,0,0,0,0.833333333,0,0.166666667,0,0,Eukaryota,12,1,0.450561209,1.666666667,0.361111111,FALSE
Q9H2X0,0,0,0,0,0,0.916666667,0.083333333,0,Eumetazoa,12,1,0.286835983,1.692307692,-0.055555556,FALSE
Q9H2X3,0,0,0.333333333,0,0,0.333333333,0,0.333333333,Mammalia,3,9,1.098612289,8.651515152,4.555555556,FALSE
Q9H2X6,0,0,0,0.583333333,0,0.166666667,0.25,0,Eukaryota,12,1,0.959614794,4.230769231,2.285714286,FALSE
Q9H2X8,0,0,0,0.181818182,0,0,0.636363636,0.181818182,Vertebrata,11,1,0.907535294,5,-0.244444444,FALSE
Q9H2X9,0,0.6,0,0.1,0,0,0.3,0,Euk_Archaea,10,3,0.897945725,5.487179487,6.992063492,FALSE
Q9H2Y7,0,0,0,0.230769231,0,0.615384615,0.153846154,0,Eumetazoa,13,0,0.925129084,4.102564103,0.706349206,FALSE
Q9H2Y9,0,0,0,0,0.363636364,0.636363636,0,0,Eumetazoa,11,2,0.655481774,1.58974359,0.321428571,FALSE
Q9H2Z4,0,0,0,0.1,0,0.6,0.3,0,Eumetazoa,10,2,0.897945725,3,0.977777778,FALSE
Q9H300,0.166666667,0.083333333,0.083333333,0.333333333,0.166666667,0.166666667,0,0,Eukaryota,12,1,1.676234939,3.487179487,0.130952381,FALSE
Q9H305,0,0,0,0.333333333,0.083333333,0.333333333,0.25,0,Eumetazoa,12,1,1.286057337,3.333333333,0.515873016,FALSE
Q9H306,0,0,0,0.375,0,0.125,0.5,0,Vertebrata,8,3,0.974314753,4.654545455,4.72,FALSE
Q9H307,0,0,0,0.833333333,0.083333333,0.083333333,0,0,Eukaryota,12,1,0.566085739,1.794871795,0.134920635,FALSE
Q9H310,0.181818182,0,0,0.363636364,0,0.181818182,0.272727273,0,Eukaryota,11,2,1.342113179,5.205128205,4.507936508,FALSE
Q9H313,0,0,0,0,0,0.666666667,0.333333333,0,Eumetazoa,6,7,0.636514168,3.641025641,0.674603175,FALSE
Q9H320,0,0,0,0,0,0,0,1,Mammalia,5,0,0,0,,FALSE
Q9H321,0,0,0,0,0,0.166666667,0,0.833333333,Mammalia,6,1,0.450561209,6.666666667,5.444444444,FALSE
Q9H322,0,0,0,0,0,0,0,1,Mammalia,7,0,0,0.476190476,0.444444444,FALSE
Q9H324,0,0,0,0,0,0.5,0.5,0,Eumetazoa,12,1,0.693147181,1.897435897,1.46031746,FALSE
Q9H329,0,0,0,0,1,0,0,0,Opisthokonta,3,10,0,3.102564103,2.305555556,FALSE
Q9H330,0.307692308,0.076923077,0,0.230769231,0,0.384615385,0,0,Eumetazoa,13,0,1.265856752,3.692307692,0.202380952,FALSE
Q9H334,0,0,0,0,0.1,0.6,0.3,0,Eumetazoa,10,3,0.897945725,2.282051282,1.607142857,FALSE
Q9H336,0,0,0.3,0.1,0,0.1,0.5,0,Vertebrata,10,3,1.16828245,5.41025641,2.722222222,FALSE
Q9H339,0,0,0,0,0,0.222222222,0.111111111,0.666666667,Mammalia,9,2,0.848685558,5.745454545,2.246666667,FALSE
Q9H340,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,3,9,0.636514168,3,1.466666667,FALSE
Q9H341,0,0,0,0,0,0.090909091,0.454545455,0.454545455,Mammalia,11,1,0.934769898,3.242424242,0.933333333,FALSE
Q9H342,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,3,7,0.636514168,2.644444444,0.44,FALSE
Q9H343,0,0,0,0,0,0.181818182,0.363636364,0.454545455,Mammalia,11,1,1.036198785,2.742424242,1.544444444,FALSE
Q9H344,0,0,0,0,0,0.25,0.75,0,Vertebrata,4,8,0.562335145,2.424242424,1.388888889,FALSE
Q9H346,0,0,0,0,0,0.1,0.7,0.2,Vertebrata,10,2,0.801818553,2.242424242,1.177777778,FALSE
Q9H347,0,0,0,0.9,0,0,0,0.1,Eukaryota,10,3,0.325082973,5.820512821,1.472222222,FALSE
Q9H361,0,0,0.166666667,0.833333333,0,0,0,0,Eukaryota,6,7,0.450561209,8.692307692,10.82936508,FALSE
Q9H388,0,0,0,0,0,0,0,1,Mammalia,8,0,0,0,0,FALSE
Q9H3B5,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
Q9H3C7,0,0,0,0,0.692307692,0.307692308,0,0,Opisthokonta,13,0,0.61724177,1.025641026,0.150793651,FALSE
Q9H3D4,0,0,0,0,0.8,0.1,0.1,0,Opisthokonta,10,3,0.63903186,1.846153846,0.952380952,FALSE
Q9H3E2,0,0,0,0.307692308,0.538461538,0.153846154,0,0,Opisthokonta,13,0,0.983961446,1.512820513,0.023809524,FALSE
Q9H3F6,0,0,0,0.833333333,0,0.166666667,0,0,Eukaryota,6,7,0.450561209,2.897435897,0.634920635,FALSE
Q9H3G5,0,0,0.166666667,0.833333333,0,0,0,0,Eukaryota,12,1,0.450561209,1.435897436,-0.015873016,FALSE
Q9H3H1,0,0,0.666666667,0.25,0.083333333,0,0,0,Euk+Bac,12,1,0.823959217,1.846153846,0.075396825,FALSE
Q9H3H3,0,0,0,0,0.230769231,0.769230769,0,0,Eumetazoa,13,0,0.540204142,1.538461538,-0.031746032,FALSE
Q9H3H5,0,0.272727273,0,0.727272727,0,0,0,0,Eukaryota,11,2,0.585952618,1.102564103,0.138888889,FALSE
Q9H3H9,0,0,0,0,0.090909091,0.090909091,0,0.818181818,Mammalia,11,1,0.600166073,4.833333333,2.933333333,FALSE
Q9H3J6,0,0,0.692307692,0.076923077,0.153846154,0.076923077,0,0,Euk+Bac,13,0,0.937155853,2.615384615,-0.146825397,TRUE
Q9H3K2,0,0,0,0.666666667,0.333333333,0,0,0,Eukaryota,3,10,0.636514168,1.230769231,0.119047619,FALSE
Q9H3K6,0,0,0.083333333,0.833333333,0,0.083333333,0,0,Eukaryota,12,1,0.566085739,1.564102564,0.067460317,FALSE
Q9H3L0,0,0,0,0.636363636,0,0.363636364,0,0,Eukaryota,11,2,0.655481774,2.153846154,0.801587302,FALSE
Q9H3M0,0.2,0,0,0,0,0.4,0.4,0,Eumetazoa,10,3,1.054920168,4.923076923,0.321428571,FALSE
Q9H3M7,0,0,0,0.333333333,0,0.25,0.416666667,0,Vertebrata,12,1,1.077556327,3.794871795,2.456349206,FALSE
Q9H3M9,0,0,0,0.666666667,0,0,0,0.333333333,Eukaryota,12,1,0.636514168,7.692307692,10.41666667,FALSE
Q9H3N1,0,0,0.083333333,0.25,0,0.583333333,0.083333333,0,Eumetazoa,12,1,1.075139324,4,1.083333333,FALSE
Q9H3N8,0,0,0,0.142857143,0.142857143,0.428571429,0,0.285714286,Eumetazoa,7,5,1.277034259,5.075757576,3.866666667,FALSE
Q9H3P2,0,0,0,0.230769231,0,0.769230769,0,0,Eumetazoa,13,0,0.540204142,1.846153846,-0.079365079,FALSE
Q9H3P7,0,0,0,0,0.5,0.5,0,0,Opisthokonta,10,3,0.693147181,1.282051282,0.472222222,FALSE
Q9H3Q1,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0.743589744,0.194444444,FALSE
Q9H3Q3,0,0,0,0,0.555555556,0.222222222,0.222222222,0,Opisthokonta,9,4,0.99502699,3.974358974,1.654761905,FALSE
Q9H3R0,0,0,0,0.7,0,0.1,0.2,0,Eukaryota,10,3,0.801818553,3.615384615,2.948412698,FALSE
Q9H3R1,0,0,0.333333333,0.111111111,0.333333333,0,0.222222222,0,Opisthokonta,9,4,1.310783678,3.974358974,1.396825397,FALSE
Q9H3R2,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,12,0,0.636514168,1.863636364,0.177777778,FALSE
Q9H3R5,0,0,0,0.1,0,0.4,0.5,0,Vertebrata,10,1,0.943348392,4.509090909,-0.093333333,FALSE
Q9H3S1,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,12,1,0.636514168,2.333333333,1.753968254,FALSE
