Organism_ID,CAIR,Organism,Second_hierarchy,code
2066051.0,0.9303764553174511,Enterobacteriaceae bacterium ENNIH1 (Strain: ENNIH1),Proteobacteria,1
2066052.0,0.9275215176797909,Bacillus sp. UMB0728 (Strain: UMB0728),Firmicutes,43
2066053.0,0.92895885818216,Bacillus sp. UMB0893 (Strain: UMB0893),Firmicutes,43
2066054.0,0.9179551529196983,Actinomyces sp. UMB0138 (Strain: UMB0138),Actinobacteria,51
2066070.0,0.9157544719481239,Mesorhizobium japonicum (Strain: Opo-235),Proteobacteria,1
2066479.0,0.9295305835156152,Pectobacterium peruviense (Strain: UGC32),Proteobacteria,1
2066483.0,0.9334050341767123,Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1) (Strain: SeV1),Candidatus Dependentiae,56
2066514.0,0.9314919726504675,Pseudoalteromonas sp. S1727 (Strain: S1727),Proteobacteria,1
2066515.0,0.9315733038370597,Pseudoalteromonas sp. S558 (Strain: S558),Proteobacteria,1
2066523.0,0.9314365982515853,Pseudoalteromonas sp. S2755 (Strain: S2755),Proteobacteria,1
2066524.0,0.9333626878834008,Paenibacillus sp. PCH8 (Strain: PCH8),Firmicutes,43
2067395.0,0.9168537391842307,Asaia sp. W19 (Strain: W19),Proteobacteria,1
2067415.0,0.907808533058598,Altererythrobacter sp. TH136 (Strain: TH136),Proteobacteria,1
2067450.0,0.9077804627379297,Porphyrobacter sp. TH134 (Strain: TH134),Proteobacteria,1
2067451.0,0.9166912319791833,Rhizobium sp. TH135 (Strain: TH135),Proteobacteria,1
2067452.0,0.9059497728269681,Tabrizicola sp. TH137 (Strain: TH137),Proteobacteria,1
2067453.0,0.9157272915258828,Uliginosibacterium sp. TH139 (Strain: TH139),Proteobacteria,1
2067454.0,0.9326055265110929,Emticicia sp. TH156 (Strain: TH156),Bacteroidetes,31
2067455.0,0.9116515757539654,Novosphingobium sp. TH158 (Strain: TH158),Proteobacteria,1
2067550.0,0.9352048414998976,Clostridium sp. chh4-2 (Strain: chh4-2),Firmicutes,43
2067551.0,0.8948839063494448,Streptomyces sp. DJ (Strain: DJ),Actinobacteria,51
2067553.0,0.9289780651483108,Halobacteriovorax sp. DA5 (Strain: DA5),Proteobacteria,1
2067658.0,0.9108048526138127,Pseudoxanthomonas sp. KAs_5_3 (Strain: KAs_5_3),Proteobacteria,1
2067667.0,0.9282625928686337,Marortus luteolus (Strain: ZX-21),Proteobacteria,1
2067668.0,0.9160051251443911,Rhizobium sp. KAs_5_22 (Strain: KAs_5_22),Proteobacteria,1
2067669.0,0.9255951425824679,Cohaesibacter sp. H1304 (Strain: H1304),Proteobacteria,1
2067957.0,0.9000268203694958,Methylobacterium sp. DM1 (Strain: DM1),Proteobacteria,1
2067960.0,0.9091093341502507,Azoarcus sp. SY39 (Strain: SY39),Proteobacteria,1
2068624.0,0.9190099861875386,Zymomonas sp.,Proteobacteria,1
2068654.0,0.9215674118021547,Clostridium sp. JN500901 (Strain: JN500901),Firmicutes,43
2068657.0,0.9084542530843623,Sphingosinicella sp. QZX222 (Strain: QZX222),Proteobacteria,1
2069256.0,0.9191753042721384,Pseudomonas sp. XWY-1 (Strain: XWY-1),Proteobacteria,1
2069308.0,0.9266852931074953,Streptococcus sp. UMB0029 (Strain: UMB0029),Firmicutes,43
2069309.0,0.9184756406651521,Streptococcus sp. UMB1385 (Strain: UMB1385),Firmicutes,43
2069310.0,0.8976057250455522,Brachybacterium sp. UMB0905 (Strain: UMB0905),Actinobacteria,51
2069341.0,0.8924161249056002,Verrucosispora sp. ts21 (Strain: ts21),Actinobacteria,51
2069346.0,0.9283613397800774,Lactobacillus sp. ESL0259 (Strain: ESL0259),Firmicutes,43
2069347.0,0.9286453475077003,Lactobacillus sp. ESL0260 (Strain: ESL0260),Firmicutes,43
2069348.0,0.9275959936257128,Lactobacillus sp. ESL0261 (Strain: ESL0261),Firmicutes,43
2069349.0,0.927691378384033,Lactobacillus sp. ESL0262 (Strain: ESL0262),Firmicutes,43
2069350.0,0.9281352034014261,Lactobacillus sp. ESL0263 (Strain: ESL0263),Firmicutes,43
2069351.0,0.927715303759626,Lactobacillus sp. ESL0225 (Strain: ESL0225),Firmicutes,43
2069354.0,0.9275812608701123,Lactobacillus sp. ESL0233 (Strain: ESL0233),Firmicutes,43
2069359.0,0.9291155729696309,Lactobacillus sp. ESL0246 (Strain: ESL0246),Firmicutes,43
2069367.0,0.9098384646367071,Achromobacter veterisilvae (Strain: LMG 30378),Proteobacteria,1
2069432.0,0.9300585759088726,Tamlana sp. UJ94 (Strain: UJ94),Bacteroidetes,31
2069440.0,0.8924735616899416,Streptomyces sp. SMS_SU21 (Strain: SMS_SU21),Actinobacteria,51
2069472.0,0.9334405256977453,Saccharum kanashiroi,Viridiplantae,91
2070337.0,0.8904671231830149,Curtobacterium sp. SGAir0471 (Strain: SGAir0471),Actinobacteria,51
2070341.0,0.9309657529779096,Bacillus sp. UFRGS-B20 (Strain: UFRGS-B20),Firmicutes,43
2070347.0,0.8830704930332411,Agrococcus sp. SGAir0287 (Strain: SGAir0287),Actinobacteria,51
2070364.0,0.9303718397409059,Dehalobacter sp. 12DCB1 (Strain: 12DCB1),Firmicutes,43
2070366.0,0.8889564089378923,Micromonospora deserti (Strain: 13K206),Actinobacteria,51
2070367.0,0.8987405937050036,Streptomyces sp. 13K301 (Strain: 13K301),Actinobacteria,51
2070368.0,0.8951316270912472,Nonomuraea sp. KC333 (Strain: KC333),Actinobacteria,51
2070369.0,0.9214202106483727,Sulfitobacter sp. JL08 (Strain: JL08),Proteobacteria,1
2070412.0,0.9344450186467818,Rutstroemia sp. NJR-2017a WRK4 (Strain: NJR-2017a WRK4),Fungi,82
2070413.0,0.9342957763297431,Rutstroemia sp. NJR-2017a BVV2 (Strain: NJR-2017a BVV2),Fungi,82
2070414.0,0.9347427669550377,Rutstroemia sp. NJR-2017a BBW (Strain: NJR-2017a BBW),Fungi,82
2070463.0,0.9273578344785125,Lysinibacillus sp. SGAir0095 (Strain: SGAir0095),Firmicutes,43
2070510.0,0.9341486405968211,Arundinibacter roseus (Strain: DMA-k-7a),Bacteroidetes,31
2070537.0,0.9356074103585101,Commensalibacter sp. ESL0284 (Strain: ESL0284),Proteobacteria,1
2070539.0,0.9327781826225381,Gammaproteobacteria bacterium ESL0073 (Strain: ESL0073),Proteobacteria,1
2070561.0,0.922716437259821,Pseudomonas sp. FW305-122 (Strain: FW305-122),Proteobacteria,1
2070571.0,0.9205673474664882,Pseudomonas sp. GP01-A4 (Strain: GP01-A4),Proteobacteria,1
2070577.0,0.9207871136692374,Pseudomonas sp. GW704-F2 (Strain: GW704-F2),Proteobacteria,1
2070584.0,0.9208598554059373,Pseudomonas sp. GW456-11-11-14-LB4 (Strain: GW456-11-11-14-LB4),Proteobacteria,1
2070590.0,0.9225955962313577,Pseudomonas sp. GW460-13 (Strain: GW460-13),Proteobacteria,1
2070616.0,0.9222982670280298,Pseudomonas sp. FW215-R4 (Strain: FW215-R4),Proteobacteria,1
2070622.0,0.9211103060887856,Pseudomonas sp. MPR-R2A5 (Strain: MPR-R2A5),Proteobacteria,1
2070631.0,0.918938699943356,Pseudomonas sp. FW306-2-2C-D06C (Strain: FW306-2-2C-D06C),Proteobacteria,1
2070636.0,0.9192300713965749,Pseudomonas sp. FW305-25 (Strain: FW305-25),Proteobacteria,1
2070637.0,0.9223505297644533,Pseudomonas sp. FW306-2-2C-A10BC (Strain: FW306-2-2C-A10BC),Proteobacteria,1
2070644.0,0.9190165461191394,Pseudomonas sp. FW305-130 (Strain: FW305-130),Proteobacteria,1
2070650.0,0.9209946573885909,Pseudomonas sp. FW300-E2 (Strain: FW300-E2),Proteobacteria,1
2070663.0,0.922470304863967,Pseudomonas sp. FW306-2-11AA (Strain: FW306-2-11AA),Proteobacteria,1
2070668.0,0.9223186807168665,Pseudomonas sp. FW104-R4 (Strain: FW104-R4),Proteobacteria,1
2070669.0,0.9235811842298363,Pseudomonas sp. GW456-E7 (Strain: GW456-E7),Proteobacteria,1
2070670.0,0.9229998143064804,Pseudomonas sp. FW305-131 (Strain: FW305-131),Proteobacteria,1
2070673.0,0.922373875100076,Pseudomonas sp. FW305-BF6 (Strain: FW305-BF6),Proteobacteria,1
2070681.0,0.9167596289846628,Pseudomonas sp. FW305-17 (Strain: FW305-17),Proteobacteria,1
2070686.0,0.917791433418706,Enteroscipio rubneri (Strain: ResAG-96),Actinobacteria,51
2070688.0,0.9138212638374081,Rubneribacter badeniensis (Strain: ResAG-85),Actinobacteria,51
2070753.0,0.9352879215429137,Aspergillus sclerotialis (Strain: CBS 366.77),Fungi,82
2070759.0,0.930141588393404,Bacillus sp. MBGLi79 (Strain: MBGLi79),Firmicutes,43
2070760.0,0.9303193090583176,Bacillus sp. MBGLi97 (Strain: MBGLi97),Firmicutes,43
2070761.0,0.9075971834792436,Paucibacter aquatile (Strain: CR182),Proteobacteria,1
2070776.0,0.9324498961757457,Vibrio sp. F12 (Strain: 10N.286.46.E4),Proteobacteria,1
2070777.0,0.9325978605448294,Vibrio sp. F13 (Strain: 10N.222.48.A6),Proteobacteria,1
2071627.0,0.8881459286323495,Plantactinospora sp. BB1 (Strain: BB1),Actinobacteria,51
2071633.0,0.8815397332253475,Cellulomonas sp. TKZ-21 (Strain: TKZ-21),Actinobacteria,51
2071682.0,0.92563878893672,Pantoea sp. ICBG 1758 (Strain: ICBG 1758),Proteobacteria,1
2071710.0,0.9300930202014108,Enterobacter sichuanensis (Strain: 35699),Proteobacteria,1
2071713.0,0.9217292629341864,Pseudomonas sp. MWU12-2115 (Strain: MWU12-2115),Proteobacteria,1
2071715.0,0.9181900857759926,Pseudomonas sp. MWU12-2534b (Strain: MWU12-2534b),Proteobacteria,1
2071994.0,0.9072698327467514,Corynebacterium sp. 13CS0277 (Strain: 13CS0277),Actinobacteria,51
2072018.0,0.9053635408960938,Rhodobacteraceae bacterium TG-679 (Strain: TG-679),Proteobacteria,1
2072025.0,0.9300647340582254,Lysinibacillus sp. YS11 (Strain: YS11),Firmicutes,43
2072026.0,0.8994604401954823,Propionibacteriaceae bacterium VG341 (Strain: VG341),Actinobacteria,51
2072406.0,0.90804512576133,Stenotrophomonas sp. ZAC14D2_NAIMI4_6 (Strain: ZAC14D2_NAIMI4_6),Proteobacteria,1
2072410.0,0.9091063350215414,Stenotrophomonas sp. ZAC14D1_NAIMI4_6 (Strain: ZAC14D1_NAIMI4_6),Proteobacteria,1
2072413.0,0.9095409551857765,Stenotrophomonas sp. SAU14A_NAIMI4_5 (Strain: SAU14A_NAIMI4_5),Proteobacteria,1
2072414.0,0.9089692816803555,Stenotrophomonas sp. ESTM1D_MKCIP4_1 (Strain: ESTM1D_MKCIP4_1),Proteobacteria,1
2072416.0,0.929351246210066,Candidatus Methanoperedenaceae archaeon,Euryarchaeota,67
2072417.0,0.9181942982813391,candidate division NC10 bacterium,candidate division NC10,56
2072420.0,0.9145496843516184,Bradyrhizobiaceae bacterium,Proteobacteria,1
2072421.0,0.914283633753652,Rhodocyclales bacterium,Proteobacteria,1
2072505.0,0.8952206845249888,Streptomyces sp. Go-475 (Strain: Go-475),Actinobacteria,51
2072509.0,0.890247236483079,Streptomyces sp. DH-12 (Strain: DH-12),Actinobacteria,51
2072590.0,0.9136780280638811,Massilia armeniaca (Strain: ZMN-3),Proteobacteria,1
2072747.0,0.9306699804443572,Alcanivoracaceae bacterium GenoA1_TS13_700,Proteobacteria,1
2072846.0,0.9320028084805483,Adhaeribacter sp. HMF7605 (Strain: HMF7605),Bacteroidetes,31
2072847.0,0.9320526301065097,Adhaeribacter sp. HMF7616 (Strain: HMF7616),Bacteroidetes,31
2072936.0,0.9147438542541662,Sphingobium sp. SCG-1 (Strain: SCG-1),Proteobacteria,1
2072972.0,0.9185111603383773,Thalassobius autumnalis (Strain: 5120),Proteobacteria,1
2073078.0,0.9217759601664003,Pseudomonas sp. DTU12.3 (Strain: DTU12.3),Proteobacteria,1
2073117.0,0.9257159523006728,Anaerolineales bacterium,Chloroflexi,49
2073169.0,0.9163400991797502,Chromobacterium sp. MWU14-2602 (Strain: MWU14-2602),Proteobacteria,1
2075546.0,0.9216288163216951,Pseudomonas sp. GW456-12-10-14-LB3 (Strain: GW456-12-10-14-LB3),Proteobacteria,1
2075548.0,0.9225320699580047,Pseudomonas sp. MPR-ANC1 (Strain: MPR-ANC1),Proteobacteria,1
2075549.0,0.9204086729731878,Pseudomonas sp. MPBD7-1 (Strain: MPBD7-1),Proteobacteria,1
2075551.0,0.9230233206695074,Pseudomonas sp. DP16D-R1 (Strain: DP16D-R1),Proteobacteria,1
2075552.0,0.917607176412054,Pseudomonas sp. FW507-12TSA (Strain: FW507-12TSA),Proteobacteria,1
2075555.0,0.9218256339226251,Pseudomonas sp. FW300-N1A1 (Strain: FW300-N1A1),Proteobacteria,1
2075556.0,0.9206138085467784,Pseudomonas sp. GW531-R1 (Strain: GW531-R1),Proteobacteria,1
2075558.0,0.9192249670557493,Pseudomonas sp. FW305-E2 (Strain: FW305-E2),Proteobacteria,1
2077091.0,0.9336783144573265,Flavipsychrobacter stenotrophus (Strain: RB1R16),Bacteroidetes,31
2077140.0,0.9136963228982673,Candidatus Parvarchaeota archaeon,Candidatus Parvarchaeota,64
2077146.0,0.9189962117901919,Chromobacterium sp. MWU13-2610 (Strain: MWU13-2610),Proteobacteria,1
2077147.0,0.9316943307085713,Citrobacter freundii complex sp. CFNIH3 (Strain: CFNIH3),Proteobacteria,1
2077148.0,0.9317224494590958,Citrobacter freundii complex sp. CFNIH4 (Strain: CFNIH4),Proteobacteria,1
2077149.0,0.9318278197653868,Citrobacter freundii complex sp. CFNIH9 (Strain: CFNIH9),Proteobacteria,1
2077182.0,0.9219608292431213,Sphingorhabdus sp. YGSMI21 (Strain: YGSMI21),Proteobacteria,1
2077198.0,0.9018572851906104,Haloferax sp. Atlit-48N (Strain: Atlit-48N),Euryarchaeota,67
2077199.0,0.901354552516492,Haloferax sp. Atlit-47N (Strain: Atlit-47N),Euryarchaeota,67
2077200.0,0.9015336159945151,Haloferax sp. Atlit-24N (Strain: Atlit-24N),Euryarchaeota,67
2077201.0,0.9022130498520848,Haloferax sp. Atlit-19N (Strain: Atlit-19N),Euryarchaeota,67
2077202.0,0.90173568536298,Haloferax sp. Atlit-16N (Strain: Atlit-16N),Euryarchaeota,67
2077203.0,0.9029922518719475,Haloferax sp. Atlit-12N (Strain: Atlit-12N),Euryarchaeota,67
2077204.0,0.9029239601215235,Haloferax sp. Atlit-10N (Strain: Atlit-10N),Euryarchaeota,67
2077205.0,0.9027186301798342,Haloferax sp. Atlit-6N (Strain: Atlit-6N),Euryarchaeota,67
2077206.0,0.9025892099862255,Haloferax sp. Atlit-4N (Strain: Atlit-4N),Euryarchaeota,67
2078569.0,0.9182928776072234,Gordonibacter sp. 28C (Strain: 28C),Actinobacteria,51
2078593.0,0.9314693269399112,Colletotrichum shisoi (Strain: PG-2018a),Fungi,82
2078689.0,0.9190261465429308,Pseudomonas sp. JS15-10A1 (Strain: JS15-10A1),Proteobacteria,1
2078691.0,0.8880835795926285,Streptomyces sp. CB01881 (Strain: CB01881),Actinobacteria,51
2078785.0,0.9187806738491198,Pseudomonas sp. JV241A,Proteobacteria,1
2078787.0,0.9186657118132227,Pseudomonas sp. JV551A1,Proteobacteria,1
2079007.0,0.9304950362967032,Candidatus Tokpelaia sp. JSC161,Proteobacteria,1
2079008.0,0.932125309803253,Candidatus Tokpelaia sp. JSC085,Proteobacteria,1
2079009.0,0.9305243885715694,Candidatus Tokpelaia sp. JSC188,Proteobacteria,1
2079010.0,0.9299848884326694,Candidatus Tokpelaia sp. JSC189,Proteobacteria,1
2079199.0,0.9151191356543201,Massilia sp. Mn16-1_5 (Strain: Mn16-1_5),Proteobacteria,1
2079227.0,0.9050259511977709,Arthrobacter sp. PGP41 (Strain: PGP41),Actinobacteria,51
2079234.0,0.9185467193341423,Corynebacterium geronticis (Strain: W8),Actinobacteria,51
2079460.0,0.9308675107703418,Solitalea longa (Strain: HR-AV),Bacteroidetes,31
2079485.0,0.9312649424518638,Gracilimonas sp. 8A47 (Strain: 8A47),Balneolaeota,27
2079529.0,0.931767313369484,Alteromonas sp. 190 (Strain: 190),Proteobacteria,1
2079535.0,0.9073698435576233,Corynebacterium sp. 2184 (Strain: 2184),Actinobacteria,51
2079575.0,0.9154366708873598,Aurantimicrobium sp. MWH-Uga1 (Strain: MWH-Uga1),Actinobacteria,51
2079596.0,0.9325678958381012,Acinetobacter sp. SWBY1,Proteobacteria,1
2079793.0,0.899955396680347,Aeromicrobium sp. 592 (Strain: 592),Actinobacteria,51
2079806.0,0.9193506181711972,Pseudomonadaceae bacterium SI-3,Proteobacteria,1
2080288.0,0.9308747616193501,Pontibacter sp. 2b14 (Strain: 2b14),Bacteroidetes,31
2080302.0,0.8995499224670627,Acidimicrobiia bacterium,Actinobacteria,51
2080303.0,0.9229403528990235,Candidatus Dadabacteria bacterium,Candidatus Dadabacteria,56
2080416.0,0.9277298130618388,Flavobacterium alvei (Strain: HR-AY),Bacteroidetes,31
2080451.0,0.92532340052704,archaeon MnTg01,,0
2080452.0,0.9238009109067463,bacterium MnTg02,,0
2080453.0,0.931090701031947,bacterium MnTg03,,0
2080454.0,0.9224261897911867,bacterium MnTg04,,0
2080469.0,0.9091297333277248,Zoogloeaceae bacteirum Par-f-2 (Strain: Par-f-2),Proteobacteria,1
2080494.0,0.9258491419955779,Pantoea sp. PSNIH6 (Strain: PSNIH6),Proteobacteria,1
2080528.0,0.8871478215802177,Rathayibacter sp. AY1B1 (Strain: AY1B1),Actinobacteria,51
2080538.0,0.8881086600613134,Rathayibacter sp. AY1C5 (Strain: AY1C5),Actinobacteria,51
2080558.0,0.887532275554775,Rathayibacter sp. AY1F3 (Strain: AY1F3),Actinobacteria,51
2080573.0,0.8989328650795899,Pseudoclavibacter sp. RFBA6 (Strain: RFBA6),Actinobacteria,51
2080574.0,0.8993413523995146,Pseudoclavibacter sp. RFBB5 (Strain: RFBB5),Actinobacteria,51
2080575.0,0.8984283310414731,Pseudoclavibacter sp. RFBG4 (Strain: RFBG4),Actinobacteria,51
2080582.0,0.895731634627864,Subtercola sp. Z020 (Strain: Z020),Actinobacteria,51
2080583.0,0.8999894576452441,Pseudoclavibacter sp. AY1F1 (Strain: AY1F1),Actinobacteria,51
2080584.0,0.8986529992891764,Pseudoclavibacter sp. AY1H1 (Strain: AY1H1),Actinobacteria,51
2080658.0,0.93238773326572,Pelagibaculum spongiae (Strain: Hp12),Proteobacteria,1
2080662.0,0.9298497890334045,Enterobacter cloacae complex sp. ECNIH11 (Strain: ECNIH11),Proteobacteria,1
2080673.0,0.9334666443548739,Acinetobacter calcoaceticus/baumannii complex sp. ABNIH27 (Strain: ABNIH27),Proteobacteria,1
2080742.0,0.8928882226245404,Agromyces sp. MF30-A (Strain: 30A),Actinobacteria,51
2080745.0,0.8939949083132522,Streptomyces sp. Ru62 (Strain: Ru62),Actinobacteria,51
2080746.0,0.8950116043030174,Streptomyces sp. Ru71 (Strain: Ru71),Actinobacteria,51
2080747.0,0.8986783726081113,Streptomyces sp. Ru72 (Strain: Ru72),Actinobacteria,51
2080748.0,0.8928002299797381,Streptomyces sp. Ru73 (Strain: Ru73),Actinobacteria,51
2080755.0,0.9018756605516093,Tautonia sociabilis (Strain: GM2012),Planctomycetes,13
2080757.0,0.9184712739472515,Corynebacterium pseudopelargi (Strain: 812CH),Actinobacteria,51
2080758.0,0.9286792887930697,Methylotenera sp. La3113 (Strain: La3113),Proteobacteria,1
2080759.0,0.9300857884992189,Bacillus sp. DU-106 (Strain: DU-106),Firmicutes,43
2080765.0,0.9298575679855807,Flavobacterium sp. FEMGT703F,Bacteroidetes,31
2080766.0,0.932147312044252,Sediminibacterium sp. FEMGT703S,Bacteroidetes,31
2080842.0,0.9304864572313968,Lelliottia sp. 7254-16 (Strain: 7254-16),Proteobacteria,1
2081523.0,0.9224613222688688,Acidobacteriia bacterium,Acidobacteria,7
2081524.0,0.9347105151922342,Chlamydiae bacterium,Chlamydiae,14
2081702.0,0.8900215618704643,Actinomyces sp. oral taxon 897 (Strain: F0631),Actinobacteria,51
2081703.0,0.9161634439394482,Peptostreptococcaceae bacterium oral taxon 929 (Strain: W2294),Firmicutes,43
2081795.0,0.9334583750086152,Candidatus Cerribacteria bacterium 'Amazon FNV 2010 28 9',Candidatus Cerribacteria,56
2081962.0,0.939233606007334,Prevotella sp. oral taxon 820 (Strain: W6195),Bacteroidetes,31
2081964.0,0.9300433065404808,Lysinibacillus sp. B2A1 (Strain: B2A1),Firmicutes,43
2081970.0,0.9318449550923342,Paenibacillus montanisoli (Strain: RA17),Firmicutes,43
2082188.0,0.9121781490128442,Sphingobium sp. YG1 (Strain: YG1),Proteobacteria,1
2082189.0,0.9161399341078856,Methanofervidicoccus abyssi (Strain: HHB),Euryarchaeota,67
2082193.0,0.9167321019730045,Clostridiaceae bacterium 14S0207 (Strain: 14S0207),Firmicutes,43
2082308.0,0.9305681926272938,Sphaceloma murrayae (Strain: CQ-2017a),Fungi,82
2082386.0,0.9060980269415452,Methylibium sp. Pch-M (Strain: Pch-M),Proteobacteria,1
2082387.0,0.914511181585032,Mesorhizobium sp. Pch-S (Strain: Pch-S),Proteobacteria,1
2082395.0,0.9288460999967992,Jeotgalibacillus proteolyticus (Strain: 22-7),Firmicutes,43
2082399.0,0.9101980700194403,Xanthomonas sp. CFBP 7698 (Strain: CFBP 7698),Proteobacteria,1
2082949.0,0.9121013093078427,Microvirga sp. 17 mud 1-3 (Strain: 17 mud 1-3),Proteobacteria,1
2083010.0,0.8954399910308884,Streptomyces sp. MA5143a,Actinobacteria,51
2083017.0,0.9144406496308216,Ideonella sp. MAG2,Proteobacteria,1
2083051.0,0.9192628975351886,Pseudomonas sp. SWI6 (Strain: SWI6),Proteobacteria,1
2083052.0,0.919134618448432,Pseudomonas sp. SWI36 (Strain: SWI36),Proteobacteria,1
2083153.0,0.9253331663330858,Proteobacteria bacterium 228 (Strain: 228),Proteobacteria,1
2083279.0,0.9135428220657668,Kaistia algarum (Strain: LYH11),Proteobacteria,1
2083284.0,0.8928599077611138,Streptomyces sp. CB09001 (Strain: CB09001),Actinobacteria,51
2083498.0,0.9311684090578947,Ketobacter sp.,Proteobacteria,1
2083752.0,0.9333596505041774,Acinetobacter sp. KU 011TH (Strain: KU 011TH),Proteobacteria,1
2083786.0,0.9139421819732121,Devosia sp. I507 (Strain: I507),Proteobacteria,1
2086263.0,0.9023369417064214,Rhodobacteraceae bacterium WD3A24 (Strain: WD3A24),Proteobacteria,1
2086273.0,0.9338881872746467,Subdoligranulum sp. APC924/74 (Strain: APC924/74),Firmicutes,43
2086571.0,0.9126459683534796,Solimonas fluminis (Strain: HR-BB),Proteobacteria,1
2093221.0,0.9127070998990809,Corynebacterium sp. CCUG 69366 (Strain: CCUG 69366),Actinobacteria,51
2093222.0,0.9314138790643283,Pasteurellaceae bacterium 12565 (Strain: 12565),Proteobacteria,1
2093223.0,0.9324214328746586,Pasteurellaceae bacterium 12591 (Strain: 12591),Proteobacteria,1
2093353.0,0.9289335000786146,candidate division WS5 bacterium,candidate division WS5,56
2093360.0,0.9296824050582521,Candidatus Abyssubacteria bacterium SURF_5,Candidatus Abyssubacteria,3
2093361.0,0.9297165033364541,Candidatus Abyssubacteria bacterium SURF_17,Candidatus Abyssubacteria,3
2093366.0,0.9338923325436704,Candidatus Aureabacteria bacterium SURF_26,Candidatus Aureabacteria,16
2093367.0,0.9122058215940074,Desulfarculus sp.,Proteobacteria,1
2093368.0,0.9246313181491677,Candidatus Desulforudis sp.,Firmicutes,43
2093369.0,0.9278568102137903,Desulfurivibrio sp.,Proteobacteria,1
2093370.0,0.9264164802562231,Dethiobacter sp.,Firmicutes,43
2093372.0,0.9180056761466691,Gaiellales bacterium,Actinobacteria,51
2093373.0,0.9273997890697054,Candidatus Microgenomates bacterium,Candidatus Microgenomates,56
2093374.0,0.9283687798583902,Oxalobacter sp.,Proteobacteria,1
2093747.0,0.8959159726655179,Streptomyces sp. QL37 (Strain: QL37),Actinobacteria,51
2093792.0,0.9278287583638226,Candidatus Aenigmarchaeota archaeon,Candidatus Aenigmarchaeota,61
2093793.0,0.9238531960492896,Candidatus Nealsonbacteria bacterium,Candidatus Nealsonbacteria,56
2093856.0,0.9363044080761223,Butyricimonas faecalis (Strain: H184),Bacteroidetes,31
2093857.0,0.9300556115631676,Dysosmobacter welbionis (Strain: J115),Firmicutes,43
2094020.0,0.9277908101591275,Trichococcus sp. ART1,Firmicutes,43
2094021.0,0.890106612430532,Streptomyces sp. WAC00288 (Strain: WAC00288),Actinobacteria,51
2094022.0,0.8845707031224395,Micromonospora sp. MW-13 (Strain: MW13),Actinobacteria,51
2094024.0,0.9314457267101401,Glaesserella sp. HHC-2018 (Strain: HS4635),Proteobacteria,1
2094025.0,0.931136659214598,Aureitalea sp. RR4-38 (Strain: RR4-38),Bacteroidetes,31
2094119.0,0.9032912719290023,Mycobacterium basiliense,Actinobacteria,51
2094121.0,0.9289984533659572,Treponema sp. J25 (Strain: J25),Spirochaetes,4
2094122.0,0.9268387310353023,Thermoplasma sp. Kam2015 (Strain: Kam2015),Euryarchaeota,67
2094150.0,0.9355044975109675,Duncaniella muris (Strain: DSM 103720),Bacteroidetes,31
2094151.0,0.9351457977688143,Paramuribaculum intestinale (Strain: DSM 100764),Bacteroidetes,31
2094190.0,0.9110230265836012,Burkholderia sp. SRS-25 (Strain: SRS-25),Proteobacteria,1
2094191.0,0.9101683907463846,Burkholderia sp. SRS-46 (Strain: SRS-46),Proteobacteria,1
2094193.0,0.9223485595505548,Limnohabitans sp. TS-CS-82 (Strain: TS-CS-82),Proteobacteria,1
2094194.0,0.9167118146178918,Rhodoferax sp. TS-BS-61-7 (Strain: TS-BS-61-7),Proteobacteria,1
2094242.0,0.9272501063146235,Victivallales bacterium CCUG 44730 (Strain: CCUG 44730),Lentisphaerae,15
2094558.0,0.9375017321133884,Prunus yedoensis var. nudiflora (Strain: cv. Jeju island),Viridiplantae,91
2094561.0,0.9119243947907628,Perlucidibaca sp. HR-E (Strain: HR-E),Proteobacteria,1
2094562.0,0.9333173107107318,Siphonobacter curvatus (Strain: HR-U),Bacteroidetes,31
2099400.0,0.9289652770965271,Solimicrobium silvestre (Strain: S20-91),Proteobacteria,1
2099401.0,0.9179210470461087,Corynebacterium sp. J010B-136 (Strain: J010B-136),Actinobacteria,51
2099583.0,0.8944620005086755,Streptomyces sp. ICC1 (Strain: ICC1),Actinobacteria,51
2099665.0,0.9195661757186098,Ardenticatenia bacterium,Chloroflexi,49
2099670.0,0.9309469401065747,Candidatus Dojkabacteria bacterium,Candidatus Dojkabacteria,56
2099673.0,0.9287280956996573,Candidatus Nanohaloarchaeota archaeon,Euryarchaeota,67
2099675.0,0.9332362738694469,Cyclobacteriaceae bacterium,Bacteroidetes,31
2099678.0,0.9235668123925515,Desulfuromonadales bacterium,Proteobacteria,1
2099682.0,0.9245085675824947,Methanonatronarchaeia archaeon,Euryarchaeota,67
2099693.0,0.9074804013718731,Mycobacterium sp. ITM-2016-00318 (Strain: ITM-2016-00318),Actinobacteria,51
2099695.0,0.9042535644803561,Mycobacterium sp. ITM-2016-00316 (Strain: ITM-2016-00316),Actinobacteria,51
2099786.0,0.9309127704397041,Salicibibacter kimchii (Strain: NKC1-1),Firmicutes,43
2099788.0,0.9262584015224254,Lactobacillus sp. CBA3605 (Strain: CBA3605),Firmicutes,43
2099789.0,0.9261606180574957,Lactobacillus sp. CBA3606 (Strain: CBA3606),Firmicutes,43
2099885.0,0.9223360436555491,Spiroplasma sp. ChiS (Strain: ChiS),Tenericutes,44
